Pharmacy.json
Pharmacy.Other.Food.Fruit.Blueberries,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Fruit.CantaloupeMelon,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Coconut,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.GrapeFruit,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Kiwi,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Lemon,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Lime,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Mango,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Olives,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Orange,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Peach,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Fruit.Pear,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Fruit.Pineapple,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Tangerine,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Fruit.Watermelon,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Snacks.Candy.Candy_Bob,Uncommon,VeryRare,Rare,Rare,Rare,ExtremelyRare
Pharmacy.Other.Food.Snacks.Cereal.Cereal_BunnyStars,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Snacks.Cereal.Corn_flakes,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Snacks.Cereal.Instant_OatMeal,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Snacks.Chips.Chips,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Snacks.Chips.MeatSnack_01,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Snacks.Chocolate.ChocolateCandy_01,Uncommon,VeryRare,Rare,Rare,Rare,Uncommon
Pharmacy.Other.Food.Snacks.Chocolate.ChocolateCandy_08,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Barberry,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Blackberry,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Blueberries,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Currant,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Grapes_Raw,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Hazelnuts,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Mulberry,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Oak_Nuts,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Walnut,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Snacks.NutsAndBerries.Wild_Strawberry,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Snacks.Pastries.Toaster_Pastries,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.Beet,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Veggies.Bell_Pepper,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Veggies.Broccoli,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Veggies.Cabbage,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Veggies.Carrot,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.Cauliflower,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Veggies.Celery,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.Chilipeper,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.Corn,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.Cucumber,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.Garlic,Uncommon,VeryRare,Rare,Rare,Uncommon
Pharmacy.Other.Food.Veggies.Lettuce,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.Onion,Uncommon,VeryRare,Rare,Rare,Uncommon
Pharmacy.Other.Food.Veggies.Parsley,Uncommon,VeryRare,Rare,Rare,Uncommon
Pharmacy.Other.Food.Veggies.Potato,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.Pumpkin,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Veggies.Spinach,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.SugarBeet,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Food.Veggies.Tomato,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.Food.Veggies.Zucchini,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.Money.Cash,Uncommon,VeryRare,ExtremelyRare,VeryRare
Pharmacy.Other.tools.Hand.1H_Crowbar,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.tools.Hand.1H_Metal_Pipe,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.tools.Hand.1H_Wrench_Pipe,Uncommon,VeryRare,Rare,Rare,Uncommon
Pharmacy.Other.tools.Hand.CanOpener,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.tools.Hand.Lockpick_Advanced_Item,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.tools.Hand.Lockpick_Item,Uncommon,VeryRare,Rare,Rare,Rare
Pharmacy.Other.tools.Hand.Saw,Uncommon,VeryRare,Rare,Rare,VeryRare
Pharmacy.Other.tools.Hand.Screwdriver,Uncommon,VeryRare,Rare,Rare,ExtremelyRare
Pharmacy.Other.tools.Hand.Screwdriver_Small,Uncommon,VeryRare,Rare,Rare,Uncommon
Pharmacy.Other.tools.Hand.Wire_Cutters_01,Uncommon,VeryRare,Rare,Rare,Rare
