Trash.Other.FoodAndDrink.Drink.NonAlcoholic.Soda.Can01,Uncommon,Rare,Rare,Rare,Rare,Rare,Rare
Trash.Other.FoodAndDrink.Drink.NonAlcoholic.Soda.PETBottle01,Uncommon,Rare,Rare,Rare,Rare,Rare,VeryRare
Trash.Other.FoodAndDrink.Drink.NonAlcoholic.Water_05l,Uncommon,Rare,Rare,Rare,Rare,ExtremelyRare
Trash.Other.FoodAndDrink.Food.Animal.Egg,Uncommon,Rare,Rare,Rare,Rare,ExtremelyRare
Trash.Other.FoodAndDrink.Food.Cans.BakedBeans,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.BeefRavioli,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.BeefStew,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.BlackOlives,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.Canned_Corn,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.Canned_Tuna,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.Cans.CannedFruitCoctail,Uncommon,Rare,Rare,Rare,VeryRare,VeryRare
Trash.Other.FoodAndDrink.Food.Cans.CannedGoulash,Uncommon,Rare,Rare,Rare,VeryRare,VeryRare
Trash.Other.FoodAndDrink.Food.Cans.CannedPeach,Uncommon,Rare,Rare,Rare,VeryRare,VeryRare
Trash.Other.FoodAndDrink.Food.Cans.CannedPear,Uncommon,Rare,Rare,Rare,VeryRare,VeryRare
Trash.Other.FoodAndDrink.Food.Cans.CannedPeas,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.CannedSardine,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.Cans.CannedSpaghetti,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.Chow_Mein,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.GuavaHalves,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.Cans.MRE_Cheeseburger,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.Spon,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.TomatoPelate,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Cans.TomatoSouce,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.CookingIngredients.BakingSoda,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.CookingIngredients.BlackPepper,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.CookingIngredients.Rice,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.CookingIngredients.SeaSalt_01,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.CookingIngredients.SeaSalt_02,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.CookingIngredients.SoySauce,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.CookingIngredients.SpicesMix_01,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.CookingIngredients.Sugar,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.CookingIngredients.VegetableOil,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.CookingIngredients.Vinegar,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.CookingIngredients.WhiteFlour,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.CookingIngredients.Yeast,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.Dairy.Butter,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Dairy.Cheese,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Dairy.CheesePacked,Uncommon,Rare,Rare,Rare,VeryRare,Rare
Trash.Other.FoodAndDrink.Food.Dairy.Richards_Cheese,Uncommon,Rare,Rare,Rare,VeryRare,Uncommon
Trash.Other.FoodAndDrink.Food.Fruit.Apple,Uncommon,Rare,Rare,Rare,Uncommon,Uncommon
Trash.Other.FoodAndDrink.Food.Fruit.Apple_2,Uncommon,Rare,Rare,Rare,Uncommon,Uncommon
Trash.Other.FoodAndDrink.Food.Fruit.Banana,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Fruit.Blueberries,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Fruit.CantaloupeMelon,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Coconut,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.GrapeFruit,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Kiwi,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Lemon,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Lime,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Mango,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Olives,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Orange,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Peach,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Fruit.Pear,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Fruit.Pineapple,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Tangerine,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Fruit.Watermelon,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Snacks.Candy.Candy_Bob,Uncommon,Rare,Rare,Rare,VeryRare,Rare,ExtremelyRare
Trash.Other.FoodAndDrink.Food.Snacks.Cereal.Cereal_BunnyStars,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Snacks.Cereal.Corn_flakes,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Snacks.Cereal.Instant_OatMeal,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Snacks.Chips.Chips,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Snacks.Chips.MeatSnack_01,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Snacks.Chocolate.ChocolateCandy_01,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Uncommon
Trash.Other.FoodAndDrink.Food.Snacks.Chocolate.ChocolateCandy_08,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Barberry,Uncommon,Rare,Rare,Rare,VeryRare,Rare,VeryRare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Blackberry,Uncommon,Rare,Rare,Rare,VeryRare,Rare,VeryRare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Blueberries,Uncommon,Rare,Rare,Rare,VeryRare,Rare,VeryRare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Currant,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Grapes_Raw,Uncommon,Rare,Rare,Rare,VeryRare,Rare,VeryRare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Hazelnuts,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Mulberry,Uncommon,Rare,Rare,Rare,VeryRare,Rare,VeryRare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Oak_Nuts,Uncommon,Rare,Rare,Rare,VeryRare,Rare,VeryRare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Walnut,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Snacks.NutsAndBerries.Wild_Strawberry,Uncommon,Rare,Rare,Rare,VeryRare,Rare,VeryRare
Trash.Other.FoodAndDrink.Food.Snacks.Pastries.Toaster_Pastries,Uncommon,Rare,Rare,Rare,VeryRare,Rare,Rare
Trash.Other.FoodAndDrink.Food.Veggies.Beet,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Veggies.Bell_Pepper,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Veggies.Broccoli,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Veggies.Cabbage,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Veggies.Carrot,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Veggies.Cauliflower,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Veggies.Celery,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Veggies.Chilipeper,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Veggies.Corn,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Veggies.Cucumber,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Veggies.Garlic,Uncommon,Rare,Rare,Rare,Uncommon,Uncommon
Trash.Other.FoodAndDrink.Food.Veggies.Lettuce,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Veggies.Onion,Uncommon,Rare,Rare,Rare,Uncommon,Uncommon
Trash.Other.FoodAndDrink.Food.Veggies.Parsley,Uncommon,Rare,Rare,Rare,Uncommon,Uncommon
Trash.Other.FoodAndDrink.Food.Veggies.Potato,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Veggies.Pumpkin,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Veggies.Spinach,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Veggies.SugarBeet,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.Other.FoodAndDrink.Food.Veggies.Tomato,Uncommon,Rare,Rare,Rare,Uncommon,Rare
Trash.Other.FoodAndDrink.Food.Veggies.Zucchini,Uncommon,Rare,Rare,Rare,Uncommon,VeryRare
Trash.tools.Electrical.Batteries,Uncommon,ExtremelyRare,VeryRare,Rare
Trash.tools.Electrical.Mobile_Phone,Uncommon,ExtremelyRare,VeryRare,VeryRare
Trash.tools.Electrical.Smartphone_Battery,Uncommon,ExtremelyRare,VeryRare,Rare
Trash.tools.Electrical.Wire,Uncommon,ExtremelyRare,VeryRare,Common
Trash.tools.Hand.1H_Crowbar,Uncommon,ExtremelyRare,Rare,VeryRare
Trash.tools.Hand.1H_Metal_Pipe,Uncommon,ExtremelyRare,Rare,Uncommon
Trash.tools.Hand.Lockpick_Item,Uncommon,ExtremelyRare,Rare,Rare
Trash.tools.Hand.Screwdriver_Small,Uncommon,ExtremelyRare,Rare,VeryRare
