HuntingTower.json
HuntingTower.FoodDrink.Food.Barberry,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Blackberry,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Blueberries,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Currant,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.GrapeFruit,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Grapes_Raw,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Hazelnuts,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.MeatSnack_01,Uncommon,Uncommon,Uncommon,VeryRare
HuntingTower.FoodDrink.Food.Mulberry,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Oak_Nuts,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Orange,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Peach,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Pear,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Tangerine,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Walnut,Uncommon,Uncommon,Uncommon,Common
HuntingTower.FoodDrink.Food.Wild_Strawberry,Uncommon,Uncommon,Uncommon,Common
HuntingTower.Misc.Cigarettes,Uncommon,Common,Rare
HuntingTower.Misc.EmptyBag,Uncommon,Common,Common
HuntingTower.Misc.LightsAndFire.Candle_01,Uncommon,Common,VeryRare,Uncommon
HuntingTower.Misc.LightsAndFire.Flint_And_Steel,Uncommon,Common,VeryRare,Rare
HuntingTower.Misc.LightsAndFire.GasLantern,Uncommon,Common,VeryRare,VeryRare
HuntingTower.Misc.LightsAndFire.Lighter,Uncommon,Common,VeryRare,Rare
HuntingTower.Misc.LightsAndFire.Matches,Uncommon,Common,VeryRare,Uncommon
HuntingTower.Misc.LightsAndFire.Portable_Gas_Stove,Uncommon,Common,VeryRare,ExtremelyRare
HuntingTower.Misc.LightsAndFire.PortableWorkLight,Uncommon,Common,VeryRare,VeryRare
HuntingTower.Misc.Magnifying_Glass1,Uncommon,Common,Common
HuntingTower.Misc.Radio,Uncommon,Common,ExtremelyRare
HuntingTower.Misc.Rag_Stripes,Uncommon,Common,Abundant
HuntingTower.Misc.Rags,Uncommon,Common,Common
HuntingTower.Misc.Rope1,Uncommon,Common,VeryRare
HuntingTower.Weapons.ammo.Arrows.Carbon.BigStash.Carbon_Arrow,Uncommon,Rare,Uncommon,Uncommon,VeryRare,VeryRare,VeryRare
HuntingTower.Weapons.ammo.Arrows.Carbon.BigStash.Carbon_BroadHead_Arrow,Uncommon,Rare,Uncommon,Uncommon,VeryRare,VeryRare,VeryRare
HuntingTower.Weapons.ammo.Arrows.Carbon.SmallStash.Carbon_Arrow,Uncommon,Rare,Uncommon,Uncommon,VeryRare,Uncommon,Rare
HuntingTower.Weapons.ammo.Arrows.Carbon.SmallStash.Carbon_BroadHead_Arrow,Uncommon,Rare,Uncommon,Uncommon,VeryRare,Uncommon,Rare
HuntingTower.Weapons.ammo.Arrows.Metal.BigStash.Metal_Arrow,Uncommon,Rare,Uncommon,Uncommon,Uncommon,VeryRare,VeryRare
HuntingTower.Weapons.ammo.Arrows.Metal.BigStash.Metal_BroadHead_Arrow,Uncommon,Rare,Uncommon,Uncommon,Uncommon,VeryRare,VeryRare
HuntingTower.Weapons.ammo.Arrows.Metal.SmallStash.Metal_Arrow,Uncommon,Rare,Uncommon,Uncommon,Uncommon,Uncommon,Rare
HuntingTower.Weapons.ammo.Arrows.Metal.SmallStash.Metal_BroadHead_Arrow,Uncommon,Rare,Uncommon,Uncommon,Uncommon,Uncommon,Rare
HuntingTower.Weapons.ammo.Bolts,Uncommon,Rare,Uncommon,Uncommon
HuntingTower.Weapons.ammo.Bullets.BigStash.12_Gauge_Birdshot,Uncommon,Rare,Uncommon,Uncommon,Rare,ExtremelyRare
HuntingTower.Weapons.ammo.Bullets.BigStash.12_Gauge_Buckshot,Uncommon,Rare,Uncommon,Uncommon,Rare,Rare
HuntingTower.Weapons.ammo.Bullets.BigStash.12_Gauge_Slug,Uncommon,Rare,Uncommon,Uncommon,Rare,VeryRare
HuntingTower.Weapons.ammo.Bullets.BigStash.Cal_22,Uncommon,Rare,Uncommon,Uncommon,Rare,Common
HuntingTower.Weapons.ammo.Bullets.BigStash.Cal_30-06,Uncommon,Rare,Uncommon,Uncommon,Rare,VeryRare
HuntingTower.Weapons.ammo.Bullets.Boxed.12_Gauge_Birdshot_Ammobox,Uncommon,Rare,Uncommon,Uncommon,VeryRare,ExtremelyRare
HuntingTower.Weapons.ammo.Bullets.Boxed.12_Gauge_Buckshot_Ammobox,Uncommon,Rare,Uncommon,Uncommon,VeryRare,Rare
HuntingTower.Weapons.ammo.Bullets.Boxed.12_Gauge_Slug_Ammobox,Uncommon,Rare,Uncommon,Uncommon,VeryRare,VeryRare
HuntingTower.Weapons.ammo.Bullets.Boxed.Cal_22_Ammobox,Uncommon,Rare,Uncommon,Uncommon,VeryRare,VeryRare
HuntingTower.Weapons.ammo.Bullets.Boxed.Cal_30-06_Ammobox,Uncommon,Rare,Uncommon,Uncommon,VeryRare,Common
HuntingTower.Weapons.ammo.Bullets.SmallStash.12_Gauge_Birdshot,Uncommon,Rare,Uncommon,Uncommon,Common,ExtremelyRare
HuntingTower.Weapons.ammo.Bullets.SmallStash.12_Gauge_Buckshot,Uncommon,Rare,Uncommon,Uncommon,Common,Rare
HuntingTower.Weapons.ammo.Bullets.SmallStash.12_Gauge_Slug,Uncommon,Rare,Uncommon,Uncommon,Common,VeryRare
HuntingTower.Weapons.ammo.Bullets.SmallStash.Cal_22,Uncommon,Rare,Uncommon,Uncommon,Common,Common
HuntingTower.Weapons.ammo.Bullets.SmallStash.Cal_30-06,Uncommon,Rare,Uncommon,Uncommon,Common,VeryRare
HuntingTower.Weapons.Bows.Recurve_Bow_50,Uncommon,Rare,VeryRare,Common
HuntingTower.Weapons.Bows.Recurve_Bow_60,Uncommon,Rare,VeryRare,Uncommon
HuntingTower.Weapons.Bows.Recurve_Bow_70,Uncommon,Rare,VeryRare,Uncommon
HuntingTower.Weapons.Bows.Recurve_Bow_80,Uncommon,Rare,VeryRare,Rare
HuntingTower.Weapons.Bows.Recurve_Bow_90,Uncommon,Rare,VeryRare,Rare
HuntingTower.Weapons.Bows.Recurve_Bow_100,Uncommon,Rare,VeryRare,VeryRare
HuntingTower.Weapons.Firearms.Magazine_Hunter85_V2,Uncommon,Rare,Rare,Uncommon
HuntingTower.Weapons.Firearms.Magazine_Krueger,Uncommon,Rare,Rare,Abundant
HuntingTower.Weapons.Firearms.Weapon_CarbonHunter,Uncommon,Rare,Rare,Rare
HuntingTower.Weapons.Firearms.Weapon_DT11B,Uncommon,Rare,Rare,Common
HuntingTower.Weapons.Firearms.Weapon_DT11B_Sawed_Off,Uncommon,Rare,Rare,Uncommon
HuntingTower.Weapons.Firearms.Weapon_Hunter85_V2,Uncommon,Rare,Rare,Abundant
HuntingTower.Weapons.Firearms.Weapon_M1887,Uncommon,Rare,Rare,VeryRare
HuntingTower.Weapons.Firearms.Weapon_M1887_Sawed_off,Uncommon,Rare,Rare,VeryRare
HuntingTower.Weapons.Melee.1H_Scout_Black,Uncommon,Rare,Uncommon,Common
HuntingTower.Weapons.Melee.1H_Small_Axe,Uncommon,Rare,Uncommon,VeryRare
