FoodStore.json
FoodStore.Food.Dairy.Butter,Uncommon,Uncommon,VeryRare,Rare
FoodStore.Food.Dairy.Cheese,Uncommon,Uncommon,VeryRare,Rare
FoodStore.Food.Dairy.CheesePacked,Uncommon,Uncommon,VeryRare,Rare
FoodStore.Food.Dairy.Richards_Cheese,Uncommon,Uncommon,VeryRare,Uncommon
FoodStore.Food.Fruit.Apple,Uncommon,Uncommon,Rare,Uncommon
FoodStore.Food.Fruit.Apple_2,Uncommon,Uncommon,Rare,Uncommon
FoodStore.Food.Fruit.Banana,Uncommon,Uncommon,Rare,Rare
FoodStore.Food.Fruit.Blueberries,Uncommon,Uncommon,Rare,Rare
FoodStore.Food.Fruit.CantaloupeMelon,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Coconut,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.GrapeFruit,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Kiwi,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Lemon,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Lime,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Mango,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Olives,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Orange,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Peach,Uncommon,Uncommon,Rare,Rare
FoodStore.Food.Fruit.Pear,Uncommon,Uncommon,Rare,Rare
FoodStore.Food.Fruit.Pineapple,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Tangerine,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Fruit.Watermelon,Uncommon,Uncommon,Rare,VeryRare
FoodStore.Food.Snacks.African_Biltong,Uncommon,Uncommon,VeryRare,Rare
FoodStore.Food.Snacks.Candy.Candy_Bob,Uncommon,Uncommon,VeryRare,Rare,ExtremelyRare
FoodStore.Food.Snacks.Cereal.Cereal_BunnyStars,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.Cereal.Corn_flakes,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.Cereal.Instant_OatMeal,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.Chips.Chips,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.Chips.MeatSnack_01,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.Chocolate.ChocolateCandy_01,Uncommon,Uncommon,VeryRare,Rare,Uncommon
FoodStore.Food.Snacks.Chocolate.ChocolateCandy_08,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.NutsAndBerries.Barberry,Uncommon,Uncommon,VeryRare,Rare,VeryRare
FoodStore.Food.Snacks.NutsAndBerries.Blackberry,Uncommon,Uncommon,VeryRare,Rare,VeryRare
FoodStore.Food.Snacks.NutsAndBerries.Blueberries,Uncommon,Uncommon,VeryRare,Rare,VeryRare
FoodStore.Food.Snacks.NutsAndBerries.Currant,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.NutsAndBerries.Grapes_Raw,Uncommon,Uncommon,VeryRare,Rare,VeryRare
FoodStore.Food.Snacks.NutsAndBerries.Hazelnuts,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.NutsAndBerries.Mulberry,Uncommon,Uncommon,VeryRare,Rare,VeryRare
FoodStore.Food.Snacks.NutsAndBerries.Oak_Nuts,Uncommon,Uncommon,VeryRare,Rare,VeryRare
FoodStore.Food.Snacks.NutsAndBerries.Walnut,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.NutsAndBerries.Wild_Strawberry,Uncommon,Uncommon,VeryRare,Rare,VeryRare
FoodStore.Food.Snacks.Pastries.Crackers,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Snacks.Pastries.Toaster_Pastries,Uncommon,Uncommon,VeryRare,Rare,Rare
FoodStore.Food.Veggies.Beet,Uncommon,Uncommon,Common,VeryRare
FoodStore.Food.Veggies.Bell_Pepper,Uncommon,Uncommon,Common,VeryRare
FoodStore.Food.Veggies.Broccoli,Uncommon,Uncommon,Common,VeryRare
FoodStore.Food.Veggies.Cabbage,Uncommon,Uncommon,Common,VeryRare
FoodStore.Food.Veggies.Carrot,Uncommon,Uncommon,Common,Rare
FoodStore.Food.Veggies.Cauliflower,Uncommon,Uncommon,Common,VeryRare
FoodStore.Food.Veggies.Celery,Uncommon,Uncommon,Common,Rare
FoodStore.Food.Veggies.Chilipeper,Uncommon,Uncommon,Common,Rare
FoodStore.Food.Veggies.Corn,Uncommon,Uncommon,Common,Rare
FoodStore.Food.Veggies.Cucumber,Uncommon,Uncommon,Common,Rare
FoodStore.Food.Veggies.Garlic,Uncommon,Uncommon,Common,Uncommon
FoodStore.Food.Veggies.Lettuce,Uncommon,Uncommon,Common,Rare
FoodStore.Food.Veggies.Onion,Uncommon,Uncommon,Common,Uncommon
FoodStore.Food.Veggies.Parsley,Uncommon,Uncommon,Common,Uncommon
FoodStore.Food.Veggies.Potato,Uncommon,Uncommon,Common,Rare
FoodStore.Food.Veggies.Pumpkin,Uncommon,Uncommon,Common,VeryRare
FoodStore.Food.Veggies.Spinach,Uncommon,Uncommon,Common,Rare
FoodStore.Food.Veggies.SugarBeet,Uncommon,Uncommon,Common,VeryRare
FoodStore.Food.Veggies.Tomato,Uncommon,Uncommon,Common,Rare
FoodStore.Food.Veggies.Zucchini,Uncommon,Uncommon,Common,VeryRare
FoodStore.Items.Blades.1H_Bushman,Uncommon,Rare,Uncommon,ExtremelyRare
FoodStore.Items.Blades.1H_Cleaver,Uncommon,Rare,Uncommon,Rare
FoodStore.Items.Blades.1H_KitchenKnife,Uncommon,Rare,Uncommon,Common
FoodStore.Items.Dish.Glass,Uncommon,Rare,Rare,Rare
FoodStore.Items.Dish.Kitchen_Board_01,Uncommon,Rare,Rare,Uncommon
FoodStore.Items.Dish.Pan,Uncommon,Rare,Rare,Rare
FoodStore.Items.Dish.Pot1,Uncommon,Rare,Rare,Uncommon
FoodStore.Items.Misc.Bobby_Pin_Pacage,Uncommon,Rare,Rare,Rare
FoodStore.Items.Misc.Cigarettes.Cigarettes,Uncommon,Rare,Rare,Rare,Rare
FoodStore.Items.Misc.Diary,Uncommon,Rare,Rare,Rare
FoodStore.Items.Misc.Duct_Tape,Uncommon,Rare,Rare,Rare
FoodStore.Items.Misc.Fabric.EmptyBag,Uncommon,Rare,Rare,Uncommon,Rare
FoodStore.Items.Misc.Fabric.Rag_Stripes,Uncommon,Rare,Rare,Uncommon,Uncommon
FoodStore.Items.Misc.Fabric.Rags,Uncommon,Rare,Rare,Uncommon,Rare
FoodStore.Items.Misc.Lighter,Uncommon,Rare,Rare,Rare
FoodStore.Items.Misc.Magnifying_Glass1,Uncommon,Rare,Rare,VeryRare
FoodStore.Items.Misc.Matches,Uncommon,Rare,Rare,Rare
FoodStore.Items.Misc.Needle,Uncommon,Rare,Rare,VeryRare
FoodStore.Items.Misc.Paper,Uncommon,Rare,Rare,Uncommon
FoodStore.Items.Misc.Pen,Uncommon,Rare,Rare,Rare
FoodStore.Items.Misc.Screwdrivers.Screwdriver,Uncommon,Rare,Rare,VeryRare,ExtremelyRare
FoodStore.Items.Misc.Screwdrivers.Screwdriver_Small,Uncommon,Rare,Rare,VeryRare,Rare
FoodStore.Other.Money.Cash,Uncommon,ExtremelyRare,ExtremelyRare,VeryRare
