Hospital.json
Hospital.Items.FirstAid.Bandages.Emergency_bandage_Big,Uncommon,Common,Abundant,Rare,Rare
Hospital.Items.FirstAid.Bandages.Hemostatic_Dressing,Uncommon,Common,Abundant,Rare,Rare
Hospital.Items.FirstAid.Bandages.Pressure_Dressing,Uncommon,Common,Abundant,Rare,Rare
Hospital.Items.FirstAid.Bandages.Tourniquet,Uncommon,Common,Abundant,Rare,Rare
Hospital.Items.FirstAid.Charcoal.ActivatedCharcoal_01,Uncommon,Common,Abundant,Rare,Rare
Hospital.Items.FirstAid.Charcoal.ActivatedCharcoal_02,Uncommon,Common,Abundant,Rare,VeryRare
Hospital.Items.FirstAid.Charcoal.ActivatedCharcoal_03,Uncommon,Common,Abundant,Rare,ExtremelyRare
Hospital.Items.FirstAid.Painkillers.Painkillers_01,Uncommon,Common,Abundant,Rare,Rare
Hospital.Items.FirstAid.Painkillers.Painkillers_02,Uncommon,Common,Abundant,Rare,VeryRare
Hospital.Items.FirstAid.Painkillers.PainKillers_03,Uncommon,Common,Abundant,Rare,ExtremelyRare
Hospital.Items.FirstAid.Potassium.PotassiumIodide_Pills_01,Uncommon,Common,Abundant,Rare,Rare
Hospital.Items.FirstAid.Potassium.PotassiumIodide_Pills_02,Uncommon,Common,Abundant,Rare,VeryRare
Hospital.Items.FirstAid.Potassium.PotassiumIodide_Pills_03,Uncommon,Common,Abundant,Rare,ExtremelyRare
Hospital.Items.FirstAid.Vitamins.Vitamins_01,Uncommon,Common,Abundant,Rare,Rare
Hospital.Items.FirstAid.Vitamins.Vitamins_02,Uncommon,Common,Abundant,Rare,VeryRare
Hospital.Items.FirstAid.Vitamins.Vitamins_03,Uncommon,Common,Abundant,Rare,ExtremelyRare
Hospital.Items.Glass,Uncommon,Common,Uncommon
Hospital.Items.Isopropyl_alcohol,Uncommon,Common,Rare
Hospital.Items.Magnifying_Glass1,Uncommon,Common,VeryRare
Hospital.Items.Needle,Uncommon,Common,Rare
Hospital.Items.Paper,Uncommon,Common,Uncommon
Hospital.Items.Pen,Uncommon,Common,Rare
Hospital.Items.Rubber_band,Uncommon,Common,Rare
Hospital.Items.Scissors.Scissors_01,Uncommon,Common,VeryRare,Rare
Hospital.Items.Scissors.Scissors_Plastic,Uncommon,Common,VeryRare,VeryRare
Hospital.Items.Syringe,Uncommon,Common,Uncommon
Hospital.Items.Thread,Uncommon,Common,Rare
Hospital.Other.Backpacks.Plain.Backpack_02_01,Uncommon,VeryRare,VeryRare,Rare,Rare
Hospital.Other.Backpacks.WaistBags.Waist_Bag_Small_01,Uncommon,VeryRare,VeryRare,Rare,Rare
Hospital.Other.Drink.NonAlcoholic.Cream,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Drink.NonAlcoholic.Juice.GlassBottle01,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Drink.NonAlcoholic.Milk,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Drink.NonAlcoholic.Soda.Can01,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Drink.NonAlcoholic.Soda.PETBottle01,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Hospital.Other.Drink.NonAlcoholic.Water_05l,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Cans.BakedBeans,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Cans.BeefRavioli,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Cans.BeefStew,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Cans.BlackOlives,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Cans.Canned_Corn,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Cans.Canned_Tuna,Uncommon,VeryRare,Rare,VeryRare,Uncommon
Hospital.Other.Food.Cans.CannedFruitCoctail,Uncommon,VeryRare,Rare,VeryRare,VeryRare
Hospital.Other.Food.Cans.CannedGoulash,Uncommon,VeryRare,Rare,VeryRare,VeryRare
Hospital.Other.Food.Cans.CannedPeach,Uncommon,VeryRare,Rare,VeryRare,VeryRare
Hospital.Other.Food.Cans.CannedPear,Uncommon,VeryRare,Rare,VeryRare,VeryRare
Hospital.Other.Food.Cans.CannedPeas,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Cans.CannedSardine,Uncommon,VeryRare,Rare,VeryRare,Uncommon
Hospital.Other.Food.Cans.CannedSpaghetti,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Cans.Chow_Mein,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Cans.GuavaHalves,Uncommon,VeryRare,Rare,VeryRare,Uncommon
Hospital.Other.Food.Cans.MRE_Cheeseburger,Uncommon,VeryRare,Rare,VeryRare,VeryRare
Hospital.Other.Food.Dairy.Butter,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Dairy.Cheese,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Dairy.CheesePacked,Uncommon,VeryRare,Rare,VeryRare,Rare
Hospital.Other.Food.Dairy.Richards_Cheese,Uncommon,VeryRare,Rare,VeryRare,Uncommon
Hospital.Other.Food.Fruit.Apple,Uncommon,VeryRare,Rare,Rare,Uncommon
Hospital.Other.Food.Fruit.Apple_2,Uncommon,VeryRare,Rare,Rare,Uncommon
Hospital.Other.Food.Fruit.Banana,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Fruit.Blueberries,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Fruit.CantaloupeMelon,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Coconut,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.GrapeFruit,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Kiwi,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Lemon,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Lime,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Mango,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Olives,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Orange,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Peach,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Fruit.Pear,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Fruit.Pineapple,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Tangerine,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Fruit.Watermelon,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Snacks.Candy.Candy_Bob,Uncommon,VeryRare,Rare,Rare,Rare,ExtremelyRare
Hospital.Other.Food.Snacks.Cereal.Cereal_BunnyStars,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Snacks.Cereal.Corn_flakes,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Snacks.Cereal.Instant_OatMeal,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Snacks.Chips.Chips,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Snacks.Chips.MeatSnack_01,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Snacks.Chocolate.ChocolateCandy_01,Uncommon,VeryRare,Rare,Rare,Rare,Uncommon
Hospital.Other.Food.Snacks.Chocolate.ChocolateCandy_08,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Snacks.NutsAndBerries.Barberry,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Hospital.Other.Food.Snacks.NutsAndBerries.Blackberry,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Hospital.Other.Food.Snacks.NutsAndBerries.Blueberries,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Hospital.Other.Food.Snacks.NutsAndBerries.Currant,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Snacks.NutsAndBerries.Grapes_Raw,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Hospital.Other.Food.Snacks.NutsAndBerries.Hazelnuts,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Snacks.NutsAndBerries.Mulberry,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Hospital.Other.Food.Snacks.NutsAndBerries.Oak_Nuts,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Hospital.Other.Food.Snacks.NutsAndBerries.Walnut,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Snacks.NutsAndBerries.Wild_Strawberry,Uncommon,VeryRare,Rare,Rare,Rare,VeryRare
Hospital.Other.Food.Snacks.Pastries.Toaster_Pastries,Uncommon,VeryRare,Rare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.Beet,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Veggies.Bell_Pepper,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Veggies.Broccoli,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Veggies.Cabbage,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Veggies.Carrot,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.Cauliflower,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Veggies.Celery,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.Chilipeper,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.Corn,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.Cucumber,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.Garlic,Uncommon,VeryRare,Rare,Rare,Uncommon
Hospital.Other.Food.Veggies.Lettuce,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.Onion,Uncommon,VeryRare,Rare,Rare,Uncommon
Hospital.Other.Food.Veggies.Parsley,Uncommon,VeryRare,Rare,Rare,Uncommon
Hospital.Other.Food.Veggies.Potato,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.Pumpkin,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Veggies.Spinach,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.SugarBeet,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Food.Veggies.Tomato,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.Food.Veggies.Zucchini,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.Money.Cash,Uncommon,VeryRare,ExtremelyRare,VeryRare
Hospital.Other.tools.Hand.1H_Crowbar,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.tools.Hand.1H_Metal_Pipe,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.tools.Hand.1H_Wrench_Pipe,Uncommon,VeryRare,Rare,Rare,Uncommon
Hospital.Other.tools.Hand.CanOpener,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.tools.Hand.Lockpick_Advanced_Item,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.tools.Hand.Lockpick_Item,Uncommon,VeryRare,Rare,Rare,Rare
Hospital.Other.tools.Hand.Saw,Uncommon,VeryRare,Rare,Rare,VeryRare
Hospital.Other.tools.Hand.Screwdriver,Uncommon,VeryRare,Rare,Rare,ExtremelyRare
Hospital.Other.tools.Hand.Screwdriver_Small,Uncommon,VeryRare,Rare,Rare,Uncommon
Hospital.Other.tools.Hand.Wire_Cutters_01,Uncommon,VeryRare,Rare,Rare,Rare
