Bathroom.json
Bathroom.Clothes.Torso.CamoJackets.Camouflage_Jacket_01,Uncommon,Common,Uncommon,ExtremelyRare,ExtremelyRare
Bathroom.Clothes.Torso.CamoJackets.Camouflage_Jacket_02,Uncommon,Common,Uncommon,ExtremelyRare,ExtremelyRare
Bathroom.Clothes.Torso.CamoJackets.Camouflage_Jacket_03,Uncommon,Common,Uncommon,ExtremelyRare,ExtremelyRare
Bathroom.Clothes.Torso.Hoodies.Hoodie_01,Uncommon,Common,Uncommon,Rare,Rare
Bathroom.Clothes.Torso.Hoodies.RK_Hoodie_01,Uncommon,Common,Uncommon,Rare,VeryRare
Bathroom.Clothes.Torso.JockJackets.Jock_Jacket_01,Uncommon,Common,Uncommon,Rare,Rare
Bathroom.Clothes.Torso.Other.RH_Jacket,Uncommon,Common,Uncommon,ExtremelyRare,ExtremelyRare
Bathroom.Clothes.Torso.Other.Santa_Jacket,Uncommon,Common,Uncommon,ExtremelyRare,ExtremelyRare
Bathroom.Clothes.Torso.Raincoats.Raincoat_01,Uncommon,Common,Uncommon,VeryRare,Rare
Bathroom.Clothes.Torso.Shirts.Classic_Shirt_01,Uncommon,Common,Uncommon,Uncommon,Rare
Bathroom.Clothes.Torso.Shirts.F_Undershirt_Bra_01,Uncommon,Common,Uncommon,Uncommon,Uncommon
Bathroom.Clothes.Torso.Shirts.Hippie_Shirt_01,Uncommon,Common,Uncommon,Uncommon,VeryRare
Bathroom.Clothes.Torso.Shirts.Jersey_01,Uncommon,Common,Uncommon,Uncommon,Rare
Bathroom.Clothes.Torso.Shirts.Military_Shirt_01,Uncommon,Common,Uncommon,Uncommon,VeryRare
Bathroom.Clothes.Torso.Shirts.Military_Shirt_04,Uncommon,Common,Uncommon,Uncommon,VeryRare
Bathroom.Clothes.Torso.Shirts.Military_Shirt_05,Uncommon,Common,Uncommon,Uncommon,VeryRare
Bathroom.Clothes.Torso.Shirts.Pajama_Shirt_01,Uncommon,Common,Uncommon,Uncommon,Rare
Bathroom.Clothes.Torso.Shirts.Shirt_01,Uncommon,Common,Uncommon,Uncommon,Uncommon
Bathroom.Clothes.Torso.Shirts.Sleeveless_Shirt_01,Uncommon,Common,Uncommon,Uncommon,Uncommon
Bathroom.Clothes.Torso.Shirts.Undershirt_01,Uncommon,Common,Uncommon,Uncommon,Uncommon
Bathroom.Clothes.Torso.Shirts.Woodcuters_Shirt_01,Uncommon,Common,Uncommon,Uncommon,Rare
Bathroom.Clothes.Torso.Spitfire.College_Jacket_01,Uncommon,Common,Uncommon,Rare,VeryRare
Bathroom.Clothes.Torso.Spitfire.MA1_Spitfire_01,Uncommon,Common,Uncommon,Rare,VeryRare
Bathroom.Clothes.Torso.Sweaters.Sweater_01,Uncommon,Common,Uncommon,Rare,Uncommon
Bathroom.Clothes.Torso.Sweaters.Tactical_Sweater_01,Uncommon,Common,Uncommon,Rare,VeryRare
Bathroom.Clothes.Torso.Sweaters.Tactical_Sweater_04,Uncommon,Common,Uncommon,Rare,VeryRare
Bathroom.Clothes.Torso.Sweaters.Tactical_Sweater_05,Uncommon,Common,Uncommon,Rare,VeryRare
Bathroom.Clothes.Torso.TacticalJackets.Tactical_Jacket_01_01,Uncommon,Common,Uncommon,VeryRare,Uncommon
Bathroom.Clothes.Torso.TacticalJackets.Tactical_Jacket_01_04,Uncommon,Common,Uncommon,VeryRare,Uncommon
Bathroom.Clothes.Torso.TacticalJackets.Tactical_Jacket_01_05,Uncommon,Common,Uncommon,VeryRare,Uncommon
Bathroom.Clothes.Torso.Tracksuits.Tracksuit_Top_01,Uncommon,Common,Uncommon,Rare,Rare
Bathroom.Clothes.Torso.TruckerJackets.Trucker_Jacket_01,Uncommon,Common,Uncommon,VeryRare,Rare
Bathroom.Clothes.Torso.WorkJackets.Work_Jacket_01,Uncommon,Common,Uncommon,VeryRare,VeryRare
Bathroom.Items.1H_Scalpel,Uncommon,Uncommon,VeryRare
Bathroom.Items.Batteries,Uncommon,Uncommon,Rare
Bathroom.Items.Bobby_pin,Uncommon,Uncommon,Uncommon
Bathroom.Items.Crutch,Uncommon,Uncommon,VeryRare
Bathroom.Items.Disposable_Mask,Uncommon,Uncommon,Uncommon
Bathroom.Items.Fabric.EmptyBag,Uncommon,Uncommon,Common,Rare
Bathroom.Items.Fabric.Rag_Stripes,Uncommon,Uncommon,Common,Rare
Bathroom.Items.Fabric.Rags,Uncommon,Uncommon,Common,Uncommon
Bathroom.Items.FirstAid.Antibiotics.Antibiotics_01,Uncommon,Uncommon,VeryRare,VeryRare,Rare
Bathroom.Items.FirstAid.Antibiotics.Antibiotics_02,Uncommon,Uncommon,VeryRare,VeryRare,VeryRare
Bathroom.Items.FirstAid.Antibiotics.Antibiotics_03,Uncommon,Uncommon,VeryRare,VeryRare,ExtremelyRare
Bathroom.Items.FirstAid.Bandages.Emergency_bandage,Uncommon,Uncommon,VeryRare,Uncommon,Rare
Bathroom.Items.FirstAid.Bandages.Emergency_bandage_Big,Uncommon,Uncommon,VeryRare,Uncommon,VeryRare
Bathroom.Items.FirstAid.Bandages.Hemostatic_Dressing,Uncommon,Uncommon,VeryRare,Uncommon,VeryRare
Bathroom.Items.FirstAid.Bandages.Pressure_Dressing,Uncommon,Uncommon,VeryRare,Uncommon,VeryRare
Bathroom.Items.FirstAid.Bandages.Tourniquet,Uncommon,Uncommon,VeryRare,Uncommon,VeryRare
Bathroom.Items.FirstAid.Charcoal.ActivatedCharcoal_01,Uncommon,Uncommon,VeryRare,VeryRare,Rare
Bathroom.Items.FirstAid.Charcoal.ActivatedCharcoal_02,Uncommon,Uncommon,VeryRare,VeryRare,VeryRare
Bathroom.Items.FirstAid.Charcoal.ActivatedCharcoal_03,Uncommon,Uncommon,VeryRare,VeryRare,ExtremelyRare
Bathroom.Items.FirstAid.Painkillers.Painkillers_01,Uncommon,Uncommon,VeryRare,Rare,Rare
Bathroom.Items.FirstAid.Painkillers.Painkillers_02,Uncommon,Uncommon,VeryRare,Rare,VeryRare
Bathroom.Items.FirstAid.Painkillers.PainKillers_03,Uncommon,Uncommon,VeryRare,Rare,ExtremelyRare
Bathroom.Items.FirstAid.Potassium.PotassiumIodide_Pills_01,Uncommon,Uncommon,VeryRare,Rare,Rare
Bathroom.Items.FirstAid.Potassium.PotassiumIodide_Pills_02,Uncommon,Uncommon,VeryRare,Rare,VeryRare
Bathroom.Items.FirstAid.Potassium.PotassiumIodide_Pills_03,Uncommon,Uncommon,VeryRare,Rare,ExtremelyRare
Bathroom.Items.FirstAid.Vitamins.Vitamins_01,Uncommon,Uncommon,VeryRare,Common,Rare
Bathroom.Items.FirstAid.Vitamins.Vitamins_02,Uncommon,Uncommon,VeryRare,Common,VeryRare
Bathroom.Items.FirstAid.Vitamins.Vitamins_03,Uncommon,Uncommon,VeryRare,Common,ExtremelyRare
Bathroom.Items.Glass,Uncommon,Uncommon,VeryRare
Bathroom.Items.Isopropyl_alcohol,Uncommon,Uncommon,VeryRare
Bathroom.Items.Magnifying_Glass1,Uncommon,Uncommon,VeryRare
Bathroom.Items.Needle,Uncommon,Uncommon,Rare
Bathroom.Items.Paper,Uncommon,Uncommon,Uncommon
Bathroom.Items.Pen,Uncommon,Uncommon,Rare
Bathroom.Items.Razor_Blade,Uncommon,Uncommon,Rare
Bathroom.Items.Rubber_band,Uncommon,Uncommon,Uncommon
Bathroom.Items.Scissors.Scissors_01,Uncommon,Uncommon,Rare,Rare
Bathroom.Items.Scissors.Scissors_Plastic,Uncommon,Uncommon,Rare,VeryRare
Bathroom.Items.Soap,Uncommon,Uncommon,Abundant
Bathroom.Items.Thread,Uncommon,Uncommon,Rare
